item_id,order_id,product_id,quantity,unit_price,discount_percent
1677,892,215,2,722.0,25.82
1678,893,60,2,1787.27,1.07
1679,893,198,5,419.43,1.57
1680,894,48,3,1352.89,0.07
1681,894,212,1,17.4,15.62
1682,895,53,4,25.0,0.47
1683,895,162,5,1597.59,11.07
1684,895,22,2,651.29,6.09
1685,896,26,5,945.16,16.25
1686,897,108,5,1187.41,11.79
1687,898,181,3,556.36,16.38
1688,899,203,2,837.1,15.87
1689,899,38,4,360.8,31.94
1690,900,68,2,949.48,11.27
1691,900,117,5,1638.77,6.83
1692,901,21,3,46.03,1.19
1693,901,173,4,1735.29,16.56
1694,902,3,4,787.46,21.47
1695,903,104,4,405.56,0.84
1696,903,146,5,1222.98,5.28
1697,903,23,1,419.84,0.62
1698,904,84,3,1020.93,6.82
1700,905,83,3,749.49,6.33
1701,906,126,2,61.2,1.7
1702,907,120,2,687.4,6.37
1703,907,100,4,372.77,15.37
1704,907,130,4,485.88,1.96
1705,908,149,1,64.93,1.1
1706,908,187,1,1347.28,1.72
1707,908,194,4,1393.52,11.14
1708,909,158,3,1136.03,0.97
1709,909,209,5,1209.26,10.99
1710,910,182,3,1151.11,10.03
1711,910,64,3,756.15,31.67
1712,910,55,2,973.51,16.76
1713,910,183,3,239.73,25.06
1714,911,23,5,348.53,11.79
1715,911,152,5,1660.64,10.47
1716,911,68,3,82.9,21.02
1717,912,192,3,108.68,1.02
1718,913,72,4,1444.98,25.33
1719,913,60,3,455.79,5.66
1720,914,92,4,62.79,100.0
1721,915,108,5,526.87,6.81
1722,915,123,4,470.9,0.86
1723,915,190,1,769.72,0.23
1724,916,148,4,1259.26,31.1
1725,917,18,5,1625.78,1.58
1726,917,155,2,390.67,6.69
1727,917,103,1,185.25,0.63
1728,917,7,2,1057.09,15.96
1729,918,8,1,335.93,0.71
1730,918,24,3,1008.29,6.83
1731,918,156,5,1388.45,1.83
1732,918,10,3,608.2,11.34
1733,919,148,4,960.4,0.87
1734,919,2,5,25.59,1.9
1735,919,42,5,1633.37,26.69
1736,920,180,1,1082.29,1.93
1737,920,20,2,506.61,6.92
1738,920,198,3,79.22,1.98
1739,921,121,4,656.97,10.77
1740,922,103,1,127.59,26.89
1741,923,34,1,1171.15,26.99
1742,923,19,4,575.81,15.34
1743,923,213,1,977.97,21.33
1744,923,166,2,1575.27,11.22
1745,924,150,5,1385.33,11.83
1746,925,203,3,1469.71,0.86
1747,926,217,1,1523.24,21.41
1748,926,104,5,91.88,0.06
1749,927,216,2,1427.73,0.24
1750,927,177,5,1384.78,1.49
1751,927,139,1,1246.77,5.2
1752,928,70,4,1017.24,1.13
1753,928,3,5,1225.79,20.66
1754,928,106,2,1247.7,5.68
1755,929,164,5,1646.62,1.31
1756,929,71,1,552.56,16.32
1757,930,167,4,1634.32,1.7
1758,930,74,4,734.19,5.17
1759,930,12,1,706.39,20.57
1760,930,103,1,847.6,1.42
1761,931,35,4,237.41,21.91
1762,931,100,2,1384.87,10.87
1763,931,134,2,489.77,26.75
1764,932,106,4,1172.59,0.74
1765,932,126,3,85.43,0.73
1766,932,53,1,1291.65,0.3
1767,933,212,4,1496.9,0.64
1768,934,100,1,817.45,1.91
1769,935,93,2,598.17,15.38
1770,936,5,3,1104.65,20.46
1771,936,33,1,16.9,0.29
1772,936,67,2,1307.34,15.55
1773,937,8,5,1667.6,5.44
1774,938,216,4,1577.33,6.52
1775,939,39,1,1670.71,6.06
1776,940,145,5,150.05,0.03
1777,940,99,2,1551.42,0.82
1778,941,207,4,1460.33,15.72
1779,941,199,3,1560.98,6.53
1780,942,51,4,1484.02,0.62
1781,942,83,2,591.85,0.93
1782,943,7,3,87.68,0.67
1783,944,121,2,17.77,0.79
1784,945,137,2,974.9,30.6
1785,945,115,1,1302.71,1.25
1786,946,56,4,1002.02,10.21
1787,946,102,2,176.03,15.96
1788,946,22,3,1423.68,0.01
1789,947,72,3,643.07,11.73
1790,948,80,3,1677.17,1.19
1791,948,208,1,1231.93,5.45
1792,949,116,2,1121.89,20.93
1793,949,192,2,1426.32,0.59
1794,950,139,3,1465.63,16.25
1795,950,24,4,923.56,1.42
1796,951,147,5,280.44,10.43
1797,952,126,3,1052.15,1.84
1798,952,48,2,1568.34,1.11
1799,953,53,1,1765.11,16.76
1800,954,143,4,560.83,6.72
1801,954,57,4,696.07,21.96
1802,954,173,4,682.84,15.32
1803,955,47,5,233.07,11.86
1804,956,138,2,867.97,16.53
1805,956,203,2,1079.66,0.02
1806,956,165,5,1796.95,5.33
1807,957,102,1,1597.96,11.98
1808,958,68,2,1797.27,11.45
1809,958,24,1,1740.02,16.96
1810,959,67,2,217.44,21.5
1811,960,182,1,555.94,16.88
1812,960,136,1,154.28,5.68
1813,961,142,3,1033.03,0.15
1814,961,51,1,379.39,20.39
1815,961,128,2,882.51,6.04
1816,961,54,3,1420.02,5.42
1817,962,153,1,1054.76,1.63
1818,963,205,3,326.59,16.71
1819,963,4,4,1529.9,1.73
1820,964,28,3,557.77,30.62
1821,965,128,5,285.53,1.99
1822,965,186,5,1711.62,1.87
1823,965,65,4,1268.74,1.68
1824,965,147,1,620.02,25.45
1825,966,147,4,833.91,0.9
1826,966,101,1,85.87,0.39
1827,967,15,3,918.51,6.13
1828,967,93,5,1771.6,1.69
1829,968,159,2,286.74,20.93
1830,968,79,5,177.1,31.35
1831,969,218,4,13.26,30.85
1832,969,177,5,1562.13,15.84
1833,970,173,5,856.34,26.0
1834,970,213,5,531.55,1.39
1835,971,128,1,306.95,0.98
1836,972,196,3,1072.18,21.6
1837,972,168,4,696.09,1.17
1838,972,21,3,639.68,11.48
1839,973,82,1,1291.84,0.05
1840,974,166,1,1008.69,1.66
1841,975,165,5,469.36,20.47
1842,975,142,1,1392.27,5.01
1843,975,187,5,672.51,5.38
1844,976,98,3,1756.95,11.39
1845,977,118,2,104.38,20.55
1846,977,99,2,322.14,30.52
1847,978,37,4,652.93,1.07
1848,978,52,3,1664.52,6.3
1849,978,202,4,1555.47,15.5
1850,979,51,5,1116.7,0.67
1851,979,195,5,514.2,20.11
1852,979,126,4,85.63,20.22
1853,980,133,3,1067.46,6.13
1854,981,214,1,771.67,0.43
1855,981,96,3,1271.94,6.18
1856,981,207,3,1205.28,16.37
1857,981,120,1,1308.53,20.94
1858,982,163,5,1225.96,0.32
1859,982,103,1,1553.54,10.25
1860,983,151,5,1737.88,25.2
1861,983,64,4,743.15,10.02
1862,984,126,5,123.72,1.61
1863,984,31,1,1474.51,0.99
1864,984,195,5,1226.91,1.06
1865,984,207,1,414.26,11.54
1866,985,169,3,1243.73,0.58
1867,985,48,5,108.67,0.24
1868,985,130,2,1426.39,16.61
1869,986,127,5,589.49,11.66
1870,987,142,5,1187.89,26.99
1871,987,48,1,832.8,20.87
1872,987,40,4,1116.67,15.25
1873,988,10,2,1094.66,11.24
1874,988,154,2,1638.91,6.93
1875,988,63,1,795.1,10.23
1876,989,206,2,1230.3,0.33
1877,989,161,5,646.32,1.95
1878,989,33,2,145.7,25.28
1879,990,133,2,1454.91,1.06
1880,990,146,2,1638.54,1.92
1881,990,115,2,1647.82,6.51
1882,991,208,5,1694.4,1.66
1883,992,213,1,677.67,0.31
1884,993,36,4,1677.58,21.17
1885,993,88,2,1568.13,5.93
1886,993,135,1,609.1,0.08
1887,994,187,5,594.38,1.48
1888,994,205,3,31.73,15.59
1889,995,183,3,1328.08,10.27
1890,996,61,3,53.04,25.83
1891,997,179,2,666.04,1.02
1892,998,170,2,806.71,15.6
1893,998,128,4,492.36,10.36
1894,999,132,4,271.35,1.17
1895,1000,10,1,890.76,16.75
1896,1000,73,5,1498.67,11.47
1897,1001,28,4,770.34,1.13
1898,1001,126,1,281.5,5.44
1899,1002,111,4,478.0,15.04
1900,1002,199,2,886.02,15.79
1901,1002,73,3,1707.44,15.4
1902,1003,13,1,613.48,30.67
1903,1003,92,5,1734.35,20.73
1904,1004,143,2,370.35,16.86
1905,1005,107,5,101.87,21.23
1906,1005,206,5,169.53,11.52
1907,1005,122,1,670.15,0.94
1908,1006,149,4,1051.61,1.11
1909,1006,158,2,1567.26,15.84
1910,1007,130,5,633.72,16.96
1911,1007,196,5,358.44,0.22
1912,1007,42,4,516.64,1.42
1913,1008,147,4,441.17,100.0
1914,1008,144,4,936.17,26.99
1915,1009,77,3,1714.9,5.2
1916,1010,64,3,1585.82,21.48
1917,1011,48,3,339.49,15.87
1918,1011,209,4,555.98,20.52
1919,1012,43,4,1080.69,5.48
1920,1012,133,1,1231.16,10.89
1921,1013,80,4,950.02,15.61
1922,1013,157,2,1769.05,11.41
1923,1014,112,4,563.16,100.0
1924,1015,195,1,1525.17,26.61
1925,1015,100,4,755.85,31.04
1926,1015,138,2,1512.41,11.58
1927,1016,166,2,482.99,10.27
1928,1016,54,2,877.32,10.54
1929,1017,132,4,888.03,1.77
1930,1018,14,3,1418.07,0.77
1931,1018,173,4,1194.35,16.33
1932,1019,129,4,1013.11,1.77
1933,1019,34,4,1148.78,5.85
1934,1019,68,2,1742.77,25.33
1935,1020,112,3,351.22,0.51
1936,1021,176,5,779.17,1.43
1937,1022,22,5,171.38,30.7
1938,1023,96,1,427.6,1.7
1939,1024,49,2,1500.16,16.0
1940,1024,106,2,339.17,6.18
1941,1025,53,5,176.94,6.84
1942,1026,189,4,82.58,5.25
1943,1026,118,3,1046.78,15.72
1944,1026,34,4,39.01,1.23
1945,1026,206,3,391.95,26.01
1946,1027,161,4,865.05,21.44
1947,1027,20,1,1073.63,1.78
1948,1027,151,4,521.06,20.4
1949,1028,214,2,83.49,1.22
1950,1029,106,4,743.16,5.09
1951,1030,92,3,920.8,5.29
1952,1030,39,4,825.14,0.11
1953,1030,122,1,263.43,100.0
1954,1031,176,4,992.0,1.16
1955,1031,198,1,1748.79,1.05
1956,1031,177,5,368.68,0.48
1957,1032,195,2,34.97,20.55
1958,1032,82,1,1568.22,5.95
1959,1032,76,2,265.78,1.06
1960,1033,68,4,1351.03,16.26
1961,1034,37,1,551.73,21.3
1962,1034,140,5,63.83,0.1
1963,1035,186,2,407.57,100.0
1964,1035,180,3,352.35,15.11
1965,1035,73,1,733.09,30.47
1966,1036,25,4,24.25,30.54
1967,1036,88,5,309.46,21.67
1968,1037,210,5,1342.01,1.28
1969,1037,136,1,819.95,10.75
1970,1037,190,2,1742.33,15.48
1971,1038,89,3,1607.0,11.55
1972,1039,167,1,881.19,1.78
1973,1040,183,3,1302.22,0.7
1974,1040,91,2,1762.51,0.41
1975,1041,219,4,1557.68,0.52
1976,1041,138,3,768.55,16.44
1977,1042,106,1,1369.36,31.66
1978,1042,210,1,222.7,6.72
1979,1042,156,2,787.63,1.3
1980,1043,143,1,1178.36,1.74
1981,1044,44,5,48.3,26.6
1982,1045,126,4,1413.89,1.34
1983,1045,130,2,1586.29,1.13
1984,1046,103,3,784.06,30.9
1985,1046,93,4,1253.18,10.22
1986,1047,209,1,1747.83,5.48
1987,1048,170,4,1435.76,16.56
1988,1048,13,4,645.68,6.49
1989,1048,107,4,344.5,11.1
1990,1048,128,3,919.72,25.56
1991,1049,158,5,1201.67,26.31
1992,1049,96,4,1089.92,11.5
1993,1049,10,1,1102.88,0.76
1994,1050,98,4,205.92,0.84
1995,1051,174,1,387.13,1.53
1996,1052,101,5,243.03,16.45
1997,1053,85,2,765.23,0.27
1998,1054,65,4,910.0,1.12
1999,1054,151,2,526.24,5.9
2000,1054,33,2,1044.32,1.29
2001,1054,3,2,1023.95,1.44
2002,1055,166,1,572.7,31.39
2003,1055,217,5,146.59,0.15
2004,1055,78,3,375.48,1.85
2005,1056,9,5,257.6,30.32
2006,1056,188,2,688.06,15.75
2007,1057,157,3,358.76,10.81
2008,1058,2,5,969.11,0.8
2009,1058,149,3,482.51,1.57
2010,1059,200,5,855.73,10.7
2011,1059,1,1,1532.19,16.01
2012,1059,157,5,1156.49,0.31
2013,1060,115,3,382.2,1.01
2014,1061,128,1,1539.89,0.74
2015,1062,106,3,1515.61,20.32
2016,1062,86,3,514.48,30.01
2017,1062,60,3,1277.74,16.25
2018,1062,64,5,515.66,6.72
2019,1063,71,4,692.53,1.9
2020,1064,121,1,1298.73,0.1
2021,1064,135,1,97.39,11.55
2022,1064,35,1,471.27,15.17
2023,1064,43,3,1141.43,5.8
2024,1065,112,3,1197.7,1.46
2025,1065,50,2,1215.03,5.72
2026,1066,153,1,595.09,6.52
2027,1067,26,3,1310.01,11.13
2028,1067,206,3,1068.8,1.63
2029,1068,73,2,1028.92,25.54
2030,1069,22,2,1468.94,31.39
2031,1070,31,3,1539.22,5.31
2032,1071,8,1,813.15,20.3
2033,1071,78,3,787.33,31.03
2034,1071,160,3,981.05,15.29
2035,1072,170,4,825.43,16.9
2036,1073,70,5,227.14,25.63
2037,1074,7,1,181.58,0.63
2038,1074,104,5,1382.67,20.47
2039,1075,4,2,269.85,16.47
2040,1075,101,4,1501.37,12.0
2041,1076,214,3,290.27,10.88
2042,1077,80,2,1116.25,16.3
2043,1078,138,4,1153.43,25.85
2044,1078,14,5,1262.94,21.0
2045,1079,87,2,1429.32,20.1
2046,1080,203,3,1538.78,1.35
2047,1081,38,3,1437.91,20.28
2048,1081,75,1,789.18,21.98
2049,1081,46,4,1796.57,6.45
2050,1082,82,2,399.06,16.61
2051,1082,148,2,1634.57,11.94
2052,1083,167,4,931.17,6.97
2053,1083,167,2,637.35,26.55
2054,1084,149,2,132.04,0.85
2056,1085,168,1,894.63,6.45
2057,1085,77,5,512.18,11.22
2058,1085,89,4,683.3,6.92
2059,1085,140,1,1462.3,25.72
2060,1086,190,3,503.84,1.8
2061,1086,51,2,1275.83,16.22
2062,1087,169,3,201.97,16.85
2063,1088,88,1,1212.18,31.61
2064,1088,92,5,22.62,21.47
2065,1089,37,2,430.88,1.73
2066,1089,208,4,1563.73,26.99
2067,1090,56,5,206.11,10.88
2068,1090,209,5,1178.64,10.46
2069,1091,175,3,1579.8,25.24
2070,1092,149,4,443.28,21.78
2071,1093,53,2,1783.01,0.03
2072,1093,62,1,1470.46,15.67
2073,1094,7,1,426.6,25.19
2074,1094,107,3,987.12,5.19
2075,1095,40,3,141.07,1.09
2076,1096,109,1,767.18,11.07
2077,1097,17,3,1024.33,11.72
2078,1098,6,3,341.94,0.99
2079,1099,27,1,743.39,0.09
2080,1100,4,3,203.39,0.67
2081,1101,35,1,1298.75,17.0
2082,1101,60,5,1728.37,6.72
2083,1102,97,1,1280.84,21.2
2084,1103,184,5,1631.67,20.98
2085,1103,95,1,395.84,6.31
2086,1104,137,5,405.66,6.27
2087,1104,122,2,74.71,6.17
2088,1105,131,1,1163.13,16.66
2089,1106,176,1,900.04,31.31
2090,1106,11,2,1129.35,15.7
2091,1107,50,5,195.35,31.28
2092,1108,93,3,1489.89,11.53
2093,1109,81,3,60.82,6.03
2094,1109,3,2,1758.93,16.93
2095,1110,169,3,338.71,15.69
2096,1110,87,2,1214.42,1.87
2097,1111,133,5,1221.17,6.4
2098,1111,206,5,1669.2,1.43
2099,1111,205,1,1373.3,0.08
2100,1111,3,3,43.89,15.62
2101,1112,45,3,727.55,15.73
2102,1113,72,1,1696.99,1.39
2103,1113,124,1,941.66,0.55
2104,1113,75,3,1483.59,30.12
2105,1114,30,1,1763.49,100.0
2106,1114,199,1,1248.82,15.45
2107,1115,216,4,1188.64,16.13
2108,1116,154,1,1359.8,10.11
2109,1116,26,4,798.95,11.48
2110,1116,67,4,1515.46,0.93
2111,1117,175,2,111.24,11.54
2112,1118,68,3,1242.36,20.19
2113,1119,21,4,107.08,0.48
2114,1120,40,3,1599.5,20.94
2115,1120,201,3,381.92,0.18
2116,1121,211,3,467.81,10.23
2117,1122,8,4,25.79,1.47
2118,1122,201,1,652.06,0.15
2119,1123,109,4,1178.9,26.5
2120,1123,68,2,572.15,5.25
2121,1124,196,5,1029.72,10.54
2122,1125,71,3,569.68,6.55
2123,1126,136,2,1297.11,10.12
2124,1127,219,3,1741.64,0.38
2125,1127,152,2,1486.73,11.39
2126,1128,166,2,916.83,0.06
2127,1128,128,5,163.01,16.78
2128,1129,202,3,1642.16,5.56
2129,1130,74,3,1020.06,1.17
2130,1130,207,1,92.61,1.14
2131,1131,140,4,231.0,15.91
2132,1132,152,2,1414.36,21.12
2133,1132,168,4,42.15,0.24
2134,1133,93,3,1458.64,5.4
2135,1133,112,1,1034.44,31.71
2136,1134,65,4,60.79,10.79
2137,1134,204,1,1273.46,0.25
2138,1135,16,2,1350.39,31.55
2139,1136,136,3,1706.18,25.92
2140,1136,63,4,168.0,21.18
2141,1137,205,3,1090.07,15.71
2142,1138,30,2,810.28,0.22
2143,1138,187,2,793.81,0.46
2144,1139,7,2,387.83,30.79
2145,1140,119,4,1653.03,0.06
2146,1141,100,3,1196.49,0.33
2147,1142,5,3,16.76,1.74
2148,1142,42,1,860.91,11.36
2149,1142,204,5,1759.26,25.88
2150,1142,124,3,332.7,10.64
2151,1143,164,4,352.38,16.43
2152,1144,192,5,340.86,20.69
2153,1145,113,2,126.54,1.26
2154,1146,146,4,1748.39,25.69
2155,1146,92,4,451.28,100.0
2156,1147,57,1,1199.15,10.72
2157,1147,60,4,811.48,20.46
2158,1148,71,1,1337.03,10.1
2159,1148,177,4,1207.37,31.21
2160,1148,135,2,744.49,15.0
2161,1148,8,5,1181.1,6.74
2162,1149,193,3,628.17,1.99
2163,1149,198,1,240.87,1.63
2164,1150,133,4,1703.21,0.72
2165,1150,43,2,29.7,26.05
2166,1150,1,5,513.0,0.67
2167,1151,57,1,89.51,11.09
2168,1152,125,3,616.51,100.0
2169,1152,78,3,82.35,11.82
2170,1153,75,4,234.65,0.86
2171,1154,197,2,75.65,16.84
2172,1155,12,3,1632.46,0.97
2173,1155,76,5,1566.33,21.81
2174,1156,184,4,811.19,30.88
2175,1156,178,4,1016.73,16.73
2176,1156,93,5,569.82,0.15
2177,1156,166,4,826.63,0.86
2178,1157,168,5,812.78,10.63
2179,1157,41,3,1037.11,20.22
2180,1158,134,2,1667.71,0.49
2181,1158,70,4,9.92,1.26
2182,1159,215,4,675.02,15.36
2183,1159,151,2,1363.55,21.55
2184,1159,186,2,847.97,0.68
2185,1160,124,2,1780.27,0.5
2186,1161,130,5,631.32,10.73
2188,1162,208,5,387.08,15.09
2189,1162,69,1,1478.97,31.64
2190,1162,33,5,930.47,6.87
2191,1163,220,4,1559.01,21.63
2192,1163,12,4,83.94,6.88
2193,1164,114,1,1787.19,16.47
2194,1165,80,3,358.57,10.16
2195,1165,98,2,909.2,15.87
2196,1166,182,4,1440.98,21.48
2197,1166,129,4,775.2,10.58
2198,1166,18,3,310.76,11.76
2199,1167,155,5,903.52,0.41
2200,1167,22,2,249.75,16.15
2201,1168,210,2,225.2,10.05
2202,1168,55,2,1192.96,1.44
2203,1168,200,3,758.74,25.97
2204,1169,188,4,1171.58,5.01
2205,1170,148,1,1606.04,6.64
2206,1170,103,4,1657.52,21.89
2207,1170,96,4,1296.64,6.72
2208,1171,33,1,902.74,15.68
2209,1171,80,3,1585.43,25.14
2210,1172,133,4,954.95,11.0
2211,1172,77,3,259.43,0.15
2212,1173,156,2,1072.87,11.57
2213,1174,71,1,115.76,20.28
2214,1174,52,5,72.17,1.73
2215,1174,23,5,1254.85,31.64
2216,1175,28,1,1442.74,11.34
2217,1175,137,3,620.93,5.74
2218,1175,146,4,192.29,0.39
2219,1176,182,5,383.96,0.91
2220,1177,117,1,1183.83,1.94
2221,1177,111,2,1184.4,1.68
2222,1178,191,5,790.07,0.93
2223,1178,175,4,1627.6,16.2
2224,1179,189,4,236.39,21.87
2225,1179,181,2,1067.48,6.77
2226,1179,111,5,1548.71,20.97
2227,1180,187,5,1596.17,100.0
2228,1180,218,4,1464.68,10.12
2229,1181,190,2,1506.85,1.91
2230,1181,33,1,1397.64,21.27
2231,1181,91,4,312.88,1.97
2232,1182,25,4,609.16,6.26
2233,1183,10,5,284.41,0.26
2234,1183,138,1,1718.17,0.11
2235,1184,194,5,1509.54,0.55
2236,1184,73,5,539.06,15.69
2237,1184,195,5,386.18,21.88
2238,1185,145,5,1425.24,100.0
2239,1185,7,5,26.58,6.34
2240,1186,62,2,1362.9,6.26
2241,1186,88,3,796.3,0.25
2242,1187,80,5,1668.52,1.88
2243,1188,87,2,1046.28,16.15
2244,1189,182,1,1498.92,30.69
2245,1190,213,2,1147.67,10.87
2246,1190,139,5,1161.04,0.36
2247,1190,49,2,1270.22,20.14
2248,1191,57,4,1654.53,15.22
2249,1191,63,5,1255.79,5.92
2250,1191,206,2,156.28,15.84
2252,1193,49,4,455.88,0.53
2253,1193,192,5,1456.01,5.19
2254,1193,182,1,1138.62,5.3
2255,1194,129,2,577.86,5.09
2256,1195,140,3,1205.23,1.2
2257,1195,96,2,75.89,0.09
2258,1195,163,2,619.08,15.85
2259,1195,85,3,727.46,10.24
2260,1196,168,1,438.19,0.84
2261,1196,74,4,639.9,16.52
2262,1196,73,1,604.86,16.47
2263,1196,127,2,567.88,30.14
2264,1197,216,4,715.61,15.72
2265,1197,149,4,592.34,5.08
2266,1197,59,2,808.63,0.36
2267,1198,164,2,163.45,10.37
2268,1198,188,3,612.63,6.18
2269,1199,34,2,874.99,5.55
2270,1199,79,2,108.06,10.94
2271,1200,46,5,1009.42,1.24
2272,1200,39,3,1607.02,16.21
2273,1201,184,3,1024.14,21.11
2274,1202,171,5,1458.93,0.11
2275,1202,55,3,1353.99,6.37
2276,1203,40,3,549.69,5.78
2277,1204,176,1,1225.61,10.62
2278,1205,191,3,1630.23,0.65
2279,1205,163,4,301.48,5.37
2280,1205,38,2,1453.91,15.65
2281,1206,78,4,1659.65,21.21
2282,1207,70,4,322.42,16.36
2283,1207,111,4,718.97,0.2
2284,1208,23,5,91.51,6.03
2285,1208,99,5,1253.24,26.89
2286,1209,155,3,1601.64,16.36
2287,1209,160,3,154.68,26.24
2288,1209,59,3,495.17,21.95
2289,1209,26,5,449.4,0.79
2290,1210,18,2,1163.5,15.41
2291,1211,162,5,994.11,1.55
2292,1211,205,1,142.82,1.0
2293,1211,161,2,436.63,0.3
2294,1212,102,2,1223.61,0.01
2295,1212,125,1,334.55,1.19
2296,1212,214,1,333.36,0.04
2298,1213,177,1,1182.8,11.5
2299,1214,216,2,1478.39,0.59
2300,1214,56,5,1637.86,5.75
2301,1214,127,3,786.48,0.93
2302,1215,116,1,244.41,1.93
2303,1215,14,1,1123.72,16.47
2304,1216,187,2,513.04,16.28
2305,1216,29,4,1200.59,0.75
2306,1217,179,1,985.76,1.47
2307,1218,93,2,1181.7,0.33
2308,1219,89,3,302.3,26.49
2309,1219,174,1,187.22,15.8
2310,1220,120,5,743.52,1.2
2311,1221,102,3,1358.45,5.47
2312,1222,77,1,872.57,21.89
2313,1222,73,1,653.02,1.22
2314,1223,8,4,583.62,1.06
2315,1223,75,4,1672.71,5.47
2316,1224,126,1,1322.24,11.45
2317,1224,101,3,1189.48,20.68
2318,1225,2,1,898.1,0.33
2319,1225,63,2,989.55,10.24
2320,1226,93,1,166.53,1.65
2321,1227,99,5,60.71,21.19
2322,1228,81,1,123.73,6.43
2323,1229,185,1,832.29,15.54
2324,1229,113,5,786.96,10.81
2325,1229,42,3,1493.88,6.32
2326,1230,21,2,978.62,15.24
2327,1230,193,3,1478.6,0.81
2328,1231,19,5,1549.62,1.13
2329,1232,40,1,812.48,0.15
2330,1233,205,1,236.44,100.0
2331,1233,59,3,816.55,20.88
2332,1234,39,1,1113.0,6.18
2333,1235,143,4,1411.99,6.0
2334,1235,44,5,1095.79,25.43
2335,1236,161,1,298.32,25.06
2336,1236,129,4,1200.43,1.21
2337,1236,74,5,518.37,0.91
2338,1237,101,3,239.91,0.15
2339,1237,117,4,303.01,30.95
2340,1238,61,3,1611.44,26.26
2341,1239,63,3,1404.28,1.38
2342,1240,66,3,322.81,20.42
2343,1240,143,4,331.6,0.73
2344,1241,205,1,1333.65,21.89
2345,1242,22,1,193.93,1.78
2346,1242,86,4,1156.57,1.63
2347,1242,77,2,1542.05,15.76
2348,1242,20,2,1125.15,1.82
2349,1243,65,4,522.45,11.76
2350,1243,113,2,585.16,16.24
2351,1244,146,1,651.44,20.12
2352,1244,95,1,1435.5,0.56
2353,1244,176,2,92.45,26.63
2354,1245,20,1,1304.97,0.5
2355,1245,62,4,965.46,16.96
2356,1246,210,1,1658.04,10.03
2357,1246,100,1,1307.08,6.73
2358,1247,80,5,188.88,21.6
2359,1248,180,1,697.43,0.16
2360,1248,90,5,21.13,100.0
2361,1249,1,3,1371.96,1.97
2362,1250,107,5,1731.65,10.23
2363,1250,21,3,1346.82,10.59
2364,1251,196,4,1114.11,21.5
2365,1251,42,1,1676.93,10.57
2366,1252,4,4,404.99,5.49
2367,1253,91,5,665.94,11.85
2368,1254,70,4,1755.64,16.4
2369,1254,126,5,909.4,10.06
2370,1254,121,5,1156.16,20.42
2371,1255,161,1,77.45,11.21
2372,1256,198,3,1472.07,0.11
2373,1257,7,2,957.68,16.27
2374,1258,4,5,757.36,6.35
2375,1259,84,1,1435.97,0.18
2376,1259,170,2,686.54,20.57
2377,1259,201,2,1539.02,0.59
2378,1260,60,3,732.48,0.31
2379,1260,198,4,1375.99,25.66
2380,1261,175,3,1393.33,1.79
2381,1262,192,3,1310.72,15.66
2382,1262,210,5,1493.86,6.59
2383,1263,207,3,1392.28,21.7
2384,1263,45,5,496.38,16.7
2385,1264,160,4,895.95,16.17
2386,1265,210,2,1198.27,100.0
2387,1266,183,1,1694.71,0.83
2388,1267,215,5,616.57,15.4
2389,1268,64,3,294.04,0.14
2390,1269,70,1,922.46,0.8
2391,1270,18,5,1079.88,10.38
2392,1271,90,5,1608.12,0.44
2393,1272,157,1,868.33,21.61
2394,1272,213,2,114.77,20.58
2395,1273,168,4,102.33,0.03
2396,1274,142,5,91.66,1.82
2397,1275,186,4,900.11,5.93
2398,1276,117,4,563.52,0.66
2399,1276,130,1,1106.02,21.39
2400,1276,185,1,198.64,0.76
2401,1277,211,1,969.55,15.27
2402,1278,22,2,660.58,15.14
2403,1278,87,1,838.8,0.5
2404,1278,109,1,696.99,0.21
2405,1278,212,3,553.75,10.87
2406,1279,74,5,1771.41,15.51
2407,1279,214,5,819.23,1.17
2408,1279,212,4,1653.22,1.33
2409,1279,199,3,915.51,0.92
2410,1280,68,5,1775.52,11.79
2411,1281,77,5,648.03,1.36
2412,1281,192,5,500.96,20.79
2413,1282,197,3,264.16,20.01
2415,1284,121,4,1080.41,0.09
2416,1284,116,1,1348.76,11.51
2417,1285,88,1,1338.51,26.4
2418,1285,171,1,833.26,25.06
2419,1286,109,1,1212.89,0.2
2420,1286,125,5,1114.46,21.49
2421,1287,216,2,880.59,0.36
2422,1287,52,2,1369.7,15.98
2423,1288,91,1,764.11,21.04
2424,1289,29,3,659.83,5.83
2425,1289,150,3,1764.73,10.84
2426,1290,4,3,1025.77,5.24
2427,1291,54,5,604.93,30.37
2428,1292,39,3,713.89,6.19
2429,1293,146,4,1522.97,21.12
2430,1293,149,4,998.44,11.14
2431,1294,190,2,158.07,5.45
2432,1294,14,3,1276.98,6.75
2433,1294,89,5,1318.54,100.0
2434,1294,104,5,1650.5,15.22
2435,1295,24,5,1486.76,20.49
2436,1295,215,5,656.26,100.0
2437,1295,4,4,343.47,5.41
2438,1296,159,3,303.33,10.62
2439,1297,215,1,394.67,15.94
2440,1297,79,5,317.54,6.73
2441,1297,204,3,233.55,16.57
2442,1298,177,2,28.1,100.0
2443,1298,173,5,596.48,15.83
2444,1299,167,1,1279.76,1.86
2445,1300,155,1,1458.12,0.78
2446,1300,167,5,550.17,0.15
2447,1301,149,5,507.39,0.4
2448,1301,184,2,1203.78,11.98
2449,1301,93,2,624.34,16.33
2450,1302,190,3,231.43,16.91
2451,1302,26,5,1138.29,1.61
